,회사명,회계년도,유형자산증가율,0,1
13492,지에이치신소재(주),2013,-6.74,-98.77,11111111.11
13493,지에이치신소재(주),2014,0.31,2.97,0.31
13494,지에이치신소재(주),2015,-4.75,-5.78,-4.75
13495,지에이치신소재(주),2016,7.61,-3.02,7.61
13496,지에이치신소재(주),2017,27.27,45.41,27.27
13497,지에이치신소재(주),2018,58.67,91.33,58.67
13498,지에이치신소재(주),2019,4.65,-6.23,4.65
13499,지엔원에너지(주),2017,-49.27,-49.27,11111111.11
13500,지엔원에너지(주),2018,1254789.63,11111111.11,11111111.11
13501,지엔원에너지(주),2019,1254789.63,11111111.11,11111111.11
13502,지엘팜텍(주),2014,0.0,0.0,11111111.11
13503,지엘팜텍(주),2015,1254789.63,11111111.11,11111111.11
13504,지엘팜텍(주),2016,1254789.63,11111111.11,11111111.11
13505,지엘팜텍(주),2017,46.32,46.32,11111111.11
13506,지엘팜텍(주),2018,-18.13,-18.13,11111111.11
13507,지엘팜텍(주),2019,-1.42,-24.14,-1.42
13508,지엠비코리아(주),2012,4.88,893.0,11111111.11
13509,지엠비코리아(주),2013,9.52,6.41,9.52
13510,지엠비코리아(주),2014,22.2,8.73,22.2
13511,지엠비코리아(주),2015,6.66,6.96,6.66
13512,지엠비코리아(주),2016,1.39,0.26,1.39
13513,지엠비코리아(주),2017,-1.57,-0.57,-1.57
13514,지엠비코리아(주),2018,3.31,-0.1,3.31
13515,지엠비코리아(주),2019,-0.19,-7.86,-0.19
13516,진양산업(주),2011,-93.83,-93.83,11111111.11
13517,진양산업(주),2012,0.07,1.77,0.07
13518,진양산업(주),2013,-0.72,-0.06,-0.72
13519,진양산업(주),2014,1.46,1.22,1.46
13520,진양산업(주),2015,6.42,3.6,6.42
13521,진양산업(주),2016,55.96,58.61,55.96
13522,진양산업(주),2017,3.34,5.11,3.34
13523,진양산업(주),2018,21.68,21.64,21.68
13524,진양산업(주),2019,-2.91,-2.33,-2.91
13525,진양제약(주),2011,-0.25,-44.35,11111111.11
13526,진양제약(주),2012,-1.43,-1.43,11111111.11
13527,진양제약(주),2013,-0.14,-0.14,11111111.11
13528,진양제약(주),2014,8.9,8.9,11111111.11
13529,진양제약(주),2015,67.88,67.88,11111111.11
13530,진양제약(주),2016,10.4,10.4,11111111.11
13531,진양제약(주),2017,-25.08,-25.08,11111111.11
13532,진양제약(주),2018,1.27,1.27,11111111.11
13533,진양제약(주),2019,-3.43,-3.43,11111111.11
13534,진양폴리우레탄(주),2011,0.65,0.0,11111111.11
13535,진양폴리우레탄(주),2012,-1.89,-1.89,11111111.11
13536,진양폴리우레탄(주),2013,-1.87,-1.87,11111111.11
13537,진양폴리우레탄(주),2014,-0.16,-0.16,11111111.11
13538,진양폴리우레탄(주),2015,2.87,2.87,11111111.11
13539,진양폴리우레탄(주),2016,86.86,86.86,11111111.11
13540,진양폴리우레탄(주),2017,-3.0,-3.0,11111111.11
13541,진양폴리우레탄(주),2018,-3.07,-3.07,11111111.11
13542,진양폴리우레탄(주),2019,25.6,25.6,11111111.11
13543,진양화학(주),2011,-2.93,-53.79,11111111.11
13544,진양화학(주),2012,-1.93,-1.93,11111111.11
13545,진양화학(주),2013,0.28,0.28,11111111.11
13546,진양화학(주),2014,1.3,1.3,11111111.11
13547,진양화학(주),2015,-1.15,-1.15,11111111.11
13548,진양화학(주),2016,-2.17,-2.17,11111111.11
13549,진양화학(주),2017,-2.76,-2.76,11111111.11
13550,진양화학(주),2018,-1.02,-1.02,11111111.11
13551,진양화학(주),2019,-0.03,-0.03,11111111.11
13552,진원생명과학(주),2011,-12.64,-83.65,11111111.11
13553,진원생명과학(주),2012,-28.95,-7.15,-28.95
13554,진원생명과학(주),2013,-22.97,5.3,-22.97
13555,진원생명과학(주),2014,18.97,-20.4,18.97
13556,진원생명과학(주),2015,79.3,-17.23,79.3
13557,진원생명과학(주),2016,40.62,-29.21,40.62
13558,진원생명과학(주),2017,-20.06,-12.23,-20.06
13559,진원생명과학(주),2018,78.34,360.92,78.34
13560,진원생명과학(주),2019,63.68,294.24,63.68
13561,진흥기업(주),2011,-3.53,-53.0,11111111.11
13562,진흥기업(주),2012,-0.95,-0.92,-0.95
13563,진흥기업(주),2013,-3.67,-3.65,-3.67
13564,진흥기업(주),2014,-6.31,-6.31,-6.31
13565,진흥기업(주),2015,0.08,0.09,0.08
13566,진흥기업(주),2016,-2.12,-2.12,-2.12
13567,진흥기업(주),2017,164.35,164.35,164.35
13568,진흥기업(주),2018,-1.62,-1.62,46.78
13569,진흥기업(주),2019,-1.01,-1.01,11111111.11
13570,차이나크리스탈신소재홀딩스,2014,42.64,42.64,11111111.11
13571,차이나크리스탈신소재홀딩스,2015,165.02,11111111.11,165.02
13572,차이나크리스탈신소재홀딩스,2016,-1.64,11111111.11,-1.64
13573,차이나크리스탈신소재홀딩스,2017,12.67,11111111.11,12.67
13574,차이나크리스탈신소재홀딩스,2018,-4.0,11111111.11,-4.0
13575,차이나크리스탈신소재홀딩스,2019,46.06,11111111.11,46.06
13576,참엔지니어링(주),2011,5.24,-62.71,11111111.11
13577,참엔지니어링(주),2012,5.07,25.57,5.07
13578,참엔지니어링(주),2013,118.39,28.99,118.39
13579,참엔지니어링(주),2014,-0.56,-13.53,-0.56
13580,참엔지니어링(주),2015,-26.62,-11.7,-26.62
13581,참엔지니어링(주),2016,-6.14,-19.95,-6.14
13582,참엔지니어링(주),2017,-5.94,-2.34,-5.94
13583,참엔지니어링(주),2018,-42.81,-5.9,-42.81
13584,참엔지니어링(주),2019,-1.64,-5.39,-1.64
13585,참존글로벌(주),2013,77.98,-45.1,11111111.11
13586,참존글로벌(주),2014,2.14,2.14,11111111.11
13587,참존글로벌(주),2015,-36.11,-36.11,11111111.11
13588,참존글로벌(주),2016,2.91,2.05,2.91
13589,참존글로벌(주),2017,-4.87,-4.74,-4.87
13590,참존글로벌(주),2018,-5.16,-4.49,-5.16
13591,참존글로벌(주),2019,21.55,20.94,21.55
13592,참좋은여행(주),2011,23.0,147.65,11111111.11
13593,참좋은여행(주),2012,-40.02,-40.02,11111111.11
13594,참좋은여행(주),2013,-15.39,-15.39,11111111.11
13595,참좋은여행(주),2014,-32.96,-32.96,11111111.11
13596,참좋은여행(주),2015,0.74,0.74,11111111.11
13597,참좋은여행(주),2016,32.19,32.19,11111111.11
13598,참좋은여행(주),2017,-75.81,-75.81,11111111.11
13599,참좋은여행(주),2018,-25.43,-25.43,11111111.11
13600,참좋은여행(주),2019,158.39,158.39,11111111.11
13601,카페24(주),2018,45.17,10.61,11111111.11
13602,카페24(주),2019,103.14,46.65,103.14
13603,커머스마이너 (주),2015,-55.5,-55.5,11111111.11
13604,커머스마이너 (주),2016,41.22,41.22,11111111.11
13605,커머스마이너 (주),2017,669.47,669.47,11111111.11
13606,커머스마이너 (주),2018,-49.65,-78.19,-49.65
13607,커머스마이너 (주),2019,-85.19,-60.36,-85.19
13608,컨버즈(주),2011,-31.93,3911.53,11111111.11
13609,컨버즈(주),2012,-15.38,-15.38,11111111.11
13610,컨버즈(주),2013,-5.47,-5.47,11111111.11
13611,컨버즈(주),2014,-5.47,-5.47,11111111.11
13612,컨버즈(주),2015,-3.96,-3.96,11111111.11
13613,컨버즈(주),2016,-66.33,-66.33,11111111.11
13614,컨버즈(주),2017,-25.6,-26.53,-25.6
13615,컨버즈(주),2018,-47.29,-70.66,-47.29
13616,컨버즈(주),2019,-69.08,-48.19,-69.08
13617,컬러레이홀딩스,2016,429.71,429.71,11111111.11
13618,컬러레이홀딩스,2017,95.17,11111111.11,95.17
13619,컬러레이홀딩스,2018,-1.72,11111111.11,-1.72
13620,컬러레이홀딩스,2019,75.36,11111111.11,75.36
13621,케이디켐(주),2015,-3.01,-79.49,11111111.11
13622,케이디켐(주),2016,34.8,35.14,34.8
13623,케이디켐(주),2017,6.85,6.94,6.85
13624,케이디켐(주),2018,11.22,11.04,11.22
13625,케이디켐(주),2019,0.54,0.65,0.54
13626,케이만금세기차륜집단유한공사,2015,51.67,51.67,11111111.11
13627,케이만금세기차륜집단유한공사,2016,-9.13,11111111.11,-9.13
13628,케이만금세기차륜집단유한공사,2017,204.46,11111111.11,204.46
13629,케이만금세기차륜집단유한공사,2018,50.33,11111111.11,50.33
13630,케이만금세기차륜집단유한공사,2019,-3.89,11111111.11,-3.89
13631,케이비아이동국실업(주),2011,17.91,10.94,11111111.11
13632,케이비아이동국실업(주),2012,25.78,25.6,25.78
13633,케이비아이동국실업(주),2013,82.99,42.04,82.99
13634,케이비아이동국실업(주),2014,8.79,10.72,8.79
13635,케이비아이동국실업(주),2015,16.37,-0.82,16.37
13636,케이비아이동국실업(주),2016,6.45,1.5,6.45
13637,케이비아이동국실업(주),2017,5.2,-6.4,5.2
13638,케이비아이동국실업(주),2018,1.95,-0.47,1.95
13639,케이비아이동국실업(주),2019,-4.74,1.46,-4.74
13640,케이비아이메탈(주),2011,-19.03,-94.0,11111111.11
13641,케이비아이메탈(주),2012,1.0,1.0,11111111.11
13642,케이비아이메탈(주),2013,-4.51,-4.51,11111111.11
13643,케이비아이메탈(주),2014,-1.04,1.67,-1.04
13644,케이비아이메탈(주),2015,0.85,0.85,-65.81
13645,케이비아이메탈(주),2016,-2.46,-2.46,11111111.11
13646,케이비아이메탈(주),2017,8.95,8.95,11111111.11
13647,케이비아이메탈(주),2018,0.79,0.08,0.79
13648,케이비아이메탈(주),2019,4.42,5.16,4.42
13649,케이씨그린홀딩스(주),2011,17.42,312.25,11111111.11
13650,케이씨그린홀딩스(주),2012,-3.02,-4.37,-3.02
13651,케이씨그린홀딩스(주),2013,-11.83,-4.02,-11.83
13652,케이씨그린홀딩스(주),2014,8.74,-98.71,8.74
13653,케이씨그린홀딩스(주),2015,15.6,125.78,15.6
13654,케이씨그린홀딩스(주),2016,5.98,332.96,5.98
13655,케이씨그린홀딩스(주),2017,-6.16,-14.98,-6.16
13656,케이씨그린홀딩스(주),2018,14.42,166.9,14.42
13657,케이씨그린홀딩스(주),2019,28.73,588.44,28.73
13658,케이씨코트렐(주),2011,-93.56,-93.56,11111111.11
13659,케이씨코트렐(주),2012,-0.21,-0.21,11111111.11
13660,케이씨코트렐(주),2013,-18.64,-18.64,11111111.11
13661,케이씨코트렐(주),2014,15.09,14.99,15.09
13662,케이씨코트렐(주),2015,0.46,0.14,0.46
13663,케이씨코트렐(주),2016,-1.79,-3.88,-1.79
13664,케이씨코트렐(주),2017,1.04,0.94,1.04
13665,케이씨코트렐(주),2018,-2.41,-2.21,-2.41
13666,케이씨코트렐(주),2019,17.51,16.8,17.51
13667,케이알모터스(주),2011,-3.04,39.18,11111111.11
13668,케이알모터스(주),2012,-3.38,-3.32,-3.38
13669,케이알모터스(주),2013,1.02,1.19,1.02
13670,케이알모터스(주),2014,13.52,13.5,13.52
13671,케이알모터스(주),2015,3.81,3.81,3.81
13672,케이알모터스(주),2016,-11.34,-12.12,-11.34
13673,케이알모터스(주),2017,-11.87,-11.99,-11.87
13674,케이알모터스(주),2018,9.44,-1.89,9.44
13675,케이알모터스(주),2019,26.1,29.91,26.1
13676,케이에이치건설(주),2015,-77.7,-77.7,11111111.11
13677,케이에이치건설(주),2016,1254789.63,11111111.11,11111111.11
13678,케이에이치건설(주),2017,1254789.63,11111111.11,11111111.11
13679,케이에이치건설(주),2018,24.43,24.43,11111111.11
13680,케이에이치건설(주),2019,67.56,74.04,67.56
13681,케이에이치전자(주),2011,4.6,161.42,11111111.11
13682,케이에이치전자(주),2012,-6.44,-6.78,-6.44
13683,케이에이치전자(주),2013,-56.19,-62.62,-56.19
13684,케이에이치전자(주),2014,4.02,-3.13,4.02
13685,케이에이치전자(주),2015,23.59,-1.75,23.59
13686,케이에이치전자(주),2016,19.06,-1.92,19.06
13687,케이에이치전자(주),2017,-5.79,-4.6,-5.79
13688,케이에이치전자(주),2018,-3.76,5.37,-3.76
13689,케이에이치전자(주),2019,-7.3,2.94,-7.3
13690,케이엠제약(주),2015,179.46,179.46,11111111.11
13691,케이엠제약(주),2016,1254789.63,11111111.11,11111111.11
13692,케이엠제약(주),2017,1254789.63,11111111.11,11111111.11
13693,케이엠제약(주),2018,1254789.63,11111111.11,11111111.11
13694,케이엠제약(주),2019,173.98,173.98,11111111.11
13695,케이지이티에스(주),2013,-0.8,608.8,11111111.11
13696,케이지이티에스(주),2014,-3.36,-3.11,-3.36
13697,케이지이티에스(주),2015,4.38,4.38,-85.4
13698,케이지이티에스(주),2016,-6.91,-6.91,11111111.11
13699,케이지이티에스(주),2017,-4.08,-4.08,11111111.11
13700,케이지이티에스(주),2018,-1.81,-1.81,11111111.11
13701,케이지이티에스(주),2019,7.91,7.91,-84.02
13702,케이지케미칼(주),2011,-1.15,1035.45,11111111.11
13703,케이지케미칼(주),2012,-3.31,5.92,-3.31
13704,케이지케미칼(주),2013,8.37,1.58,8.37
13705,케이지케미칼(주),2014,1.0,10.82,1.0
13706,케이지케미칼(주),2015,91.08,6.59,91.08
13707,케이지케미칼(주),2016,-3.04,-4.91,-3.04
13708,케이지케미칼(주),2017,18.56,3.84,18.56
13709,케이지케미칼(주),2018,-0.71,-4.33,-0.71
13710,케이지케미칼(주),2019,389.57,-0.75,389.57
13711,케이피엑스라이프사이언스(주),2011,50.04,-99.22,11111111.11
13712,케이피엑스라이프사이언스(주),2012,-5.28,-5.28,11111111.11
13713,케이피엑스라이프사이언스(주),2013,22.45,22.45,11111111.11
13714,케이피엑스라이프사이언스(주),2014,-5.68,-5.68,11111111.11
13715,케이피엑스라이프사이언스(주),2015,-6.73,-6.73,11111111.11
13716,케이피엑스라이프사이언스(주),2016,-6.44,-6.44,11111111.11
13717,케이피엑스라이프사이언스(주),2017,3.24,3.24,11111111.11
13718,케이피엑스라이프사이언스(주),2018,13.73,13.73,11111111.11
13719,케이피엑스라이프사이언스(주),2019,1.92,1.92,11111111.11
13720,케이피엑스케미칼(주),2011,0.75,552.42,11111111.11
13721,케이피엑스케미칼(주),2012,-3.78,0.51,-3.78
13722,케이피엑스케미칼(주),2013,-0.02,2.35,-0.02
13723,케이피엑스케미칼(주),2014,8.49,13.75,8.49
13724,케이피엑스케미칼(주),2015,14.66,19.88,14.66
13725,케이피엑스케미칼(주),2016,4.85,6.61,4.85
13726,케이피엑스케미칼(주),2017,3.62,3.37,3.62
13727,케이피엑스케미칼(주),2018,10.34,12.67,10.34
13728,케이피엑스케미칼(주),2019,3.23,-1.35,3.23
13729,케이피엑스홀딩스(주),2011,28.76,134.9,11111111.11
13730,케이피엑스홀딩스(주),2012,1.59,-28.38,1.59
13731,케이피엑스홀딩스(주),2013,-2.38,-39.27,-2.38
13732,케이피엑스홀딩스(주),2014,-7.47,73.16,-7.47
13733,케이피엑스홀딩스(주),2015,9.52,-38.29,9.52
13734,케이피엑스홀딩스(주),2016,0.46,12.22,0.46
13735,케이피엑스홀딩스(주),2017,36.99,-62.09,36.99
13736,케이피엑스홀딩스(주),2018,-20.7,-37.15,-20.7
13737,케이피엑스홀딩스(주),2019,5.85,372.03,5.85
13738,코나아이(주),2011,109.35,-91.4,11111111.11
13739,코나아이(주),2012,2.37,0.74,2.37
13740,코나아이(주),2013,-3.98,-2.52,-3.98
13741,코나아이(주),2014,-5.11,-6.13,-5.11
13742,코나아이(주),2015,-39.13,-9.91,-39.13
13743,코나아이(주),2016,-12.18,-5.19,-12.18
13744,코나아이(주),2017,-2.68,14.03,-2.68
13745,코나아이(주),2018,-3.13,202.74,-3.13
13746,코나아이(주),2019,7.61,5.47,7.61
13747,코드네이처(주),2011,-14.9,-14.9,11111111.11
13748,코드네이처(주),2012,11.74,-25.06,11.74
13749,코드네이처(주),2013,-23.21,-93.19,-23.21
13750,코드네이처(주),2014,-99.67,-94.45,-99.67
13751,코드네이처(주),2015,-15.3,-15.3,-15.3
13752,코드네이처(주),2016,11222.96,-48.35,11223.06
13753,코드네이처(주),2017,-58.23,-98.23,-58.23
13754,코드네이처(주),2018,-51.57,535.48,-51.57
13755,코드네이처(주),2019,-40.23,10437.24,-40.23
13756,코리아에프티(주),2011,3030.44,3030.44,11111111.11
13757,코리아에프티(주),2012,1254789.63,11111111.11,11111111.11
13758,코리아에프티(주),2013,31.88,44.54,31.88
13759,코리아에프티(주),2014,28.44,17.35,28.44
13760,코리아에프티(주),2015,12.67,11.86,12.67
13761,코리아에프티(주),2016,18.22,1.22,18.22
13762,코리아에프티(주),2017,15.87,9.53,15.87
13763,코리아에프티(주),2018,-10.41,-20.18,-10.41
13764,코리아에프티(주),2019,2.77,3.92,2.77
13765,코스맥스(주),2014,-9.17,-9.17,11111111.11
13766,코스맥스(주),2015,22.83,15.57,22.83
13767,코스맥스(주),2016,45.1,44.32,45.1
13768,코스맥스(주),2017,30.23,46.82,30.23
13769,코스맥스(주),2018,8.25,-0.18,8.25
13770,코스맥스(주),2019,29.85,38.78,29.85
13771,코스맥스비티아이(주),2011,39.83,-79.68,11111111.11
13772,코스맥스비티아이(주),2012,16.87,-16.58,16.87
13773,코스맥스비티아이(주),2013,24.24,26.3,24.24
13774,코스맥스비티아이(주),2014,-33.36,-96.55,-33.36
13775,코스맥스비티아이(주),2015,104.31,1385.13,104.31
13776,코스맥스비티아이(주),2016,35.29,45.49,35.29
13777,코스맥스비티아이(주),2017,24.16,78.52,24.16
13778,코스맥스비티아이(주),2018,16.1,0.37,16.1
13779,코스맥스비티아이(주),2019,-11.49,-51.96,-11.49
13780,코스맥스엔비티(주),2015,70.86,-82.82,11111111.11
13781,코스맥스엔비티(주),2016,90.12,27.65,90.12
13782,코스맥스엔비티(주),2017,27.56,27.38,27.56
13783,코스맥스엔비티(주),2018,19.13,-1.88,19.13
13784,코스맥스엔비티(주),2019,7.55,-4.9,7.55
13785,코스모신소재(주),2011,9.49,-90.0,11111111.11
13786,코스모신소재(주),2012,13.6,13.6,11111111.11
13787,코스모신소재(주),2013,10.81,10.81,11111111.11
13788,코스모신소재(주),2014,-1.63,-1.63,11111111.11
13789,코스모신소재(주),2015,-29.01,-29.01,11111111.11
13790,코스모신소재(주),2016,-4.01,-4.01,11111111.11
13791,코스모신소재(주),2017,2.13,2.13,11111111.11
13792,코스모신소재(주),2018,11.18,11.18,11111111.11
13793,코스모신소재(주),2019,-0.64,-0.64,11111111.11
13794,코스모화학(주),2011,11.48,0.0,11111111.11
13795,코스모화학(주),2012,-0.68,-0.68,11111111.11
13796,코스모화학(주),2013,6.08,6.08,11111111.11
13797,코스모화학(주),2014,10.28,17.05,10.28
13798,코스모화학(주),2015,-33.52,-35.67,-33.52
13799,코스모화학(주),2016,-17.81,-25.09,-17.81
13800,코스모화학(주),2017,-0.54,-19.63,-0.54
13801,코스모화학(주),2018,4.27,0.09,4.27
13802,코스모화학(주),2019,-2.08,-2.81,-2.08
13803,코아스템(주),2015,9.77,-96.39,11111111.11
13804,코아스템(주),2016,35.08,5.67,35.08
13805,코아스템(주),2017,54.08,6.0,54.08
13806,코아스템(주),2018,4.27,3.36,4.27
13807,코아스템(주),2019,9.67,21.96,9.67
13808,코오롱글로벌(주),2011,30.52,646.11,11111111.11
13809,코오롱글로벌(주),2012,7.97,9.65,7.97
13810,코오롱글로벌(주),2013,119.22,141.3,119.22
13811,코오롱글로벌(주),2014,1.16,8.17,1.16
13812,코오롱글로벌(주),2015,-22.05,-21.5,-22.05
13813,코오롱글로벌(주),2016,-5.9,-9.27,-5.9
13814,코오롱글로벌(주),2017,6.18,4.91,6.18
13815,코오롱글로벌(주),2018,-9.48,-6.23,-9.48
13816,코오롱글로벌(주),2019,-1.86,-1.77,-1.86
13817,코오롱생명과학(주),2011,43.29,-95.68,11111111.11
13818,코오롱생명과학(주),2012,127.75,127.75,11111111.11
13819,코오롱생명과학(주),2013,4.12,4.12,11111111.11
13820,코오롱생명과학(주),2014,4.44,4.44,11111111.11
13821,코오롱생명과학(주),2015,3.2,3.2,11111111.11
13822,코오롱생명과학(주),2016,7.61,7.61,11111111.11
13823,코오롱생명과학(주),2017,14.88,14.88,11111111.11
13824,코오롱생명과학(주),2018,15.32,15.32,11111111.11
13825,코오롱생명과학(주),2019,7.03,7.03,11111111.11
13826,코오롱인더스트리(주),2011,12205.2,12205.2,11111111.11
13827,코오롱인더스트리(주),2012,-0.67,3.05,-0.67
13828,코오롱인더스트리(주),2013,8.24,6.62,8.24
13829,코오롱인더스트리(주),2014,1.77,1.32,1.77
13830,코오롱인더스트리(주),2015,0.09,0.85,0.09
13831,코오롱인더스트리(주),2016,2.29,0.7,2.29
13832,코오롱인더스트리(주),2017,10.99,13.42,10.99
13833,코오롱인더스트리(주),2018,5.29,4.14,5.29
13834,코오롱인더스트리(주),2019,-4.44,-2.4,-4.44
13835,코오롱티슈진(주),2017,-99.35,-99.35,11111111.11
13836,코오롱티슈진(주),2018,2.26,2.26,11111111.11
13837,코오롱티슈진(주),2019,178.57,178.57,11111111.11
13838,코오롱플라스틱(주),2011,267.64,606.27,11111111.11
13839,코오롱플라스틱(주),2012,4.65,4.59,4.65
13840,코오롱플라스틱(주),2013,-1.46,-1.45,-1.46
13841,코오롱플라스틱(주),2014,-0.4,-0.39,-0.4
13842,코오롱플라스틱(주),2015,-4.38,-4.37,-4.38
